date_scraped,listing_type,expose_url,title,street,zipcode,cold_rent,warm_rent,rooms,square_meter,house_type,floor,year_built,object_condition,heating_type,pets_allowed,has_parking
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118556442,Auch ohne Besichtigung Anmietbares WG-Zimmer ab 01.07.2020,"Pettenkofer Str. 31,","10247 Berlin, Friedrichshain (Friedrichshain)",450,490,1,23,,3 von 5,2014,Neuwertig,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118559740,helles und möbliertes Apartment direkt im Trendbezirk Mitte - frei ab 01.07.2020,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)","1330,44","1490,44",2,"53,23",,2 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118564787,Beautiful 3 rooms apartment - Super Central in Belin-Mitte.,"Chausseestraße 37,","10115 Berlin, Mitte (Mitte)",1890,2080,3,"72,9",Etagenwohnung,4 von 6,,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118569467,Loft in alter Pianofabrik/ Kreuzberg **2- Zimmer - Maisonette,"Mariannenplatz 21d,","10997 Berlin, Kreuzberg (Kreuzberg)",1660,1960,2,"132,77",Maisonette,0 von 5,,Gepflegt,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118571041,"Hochwertige, zentrale 3-Zimmer-Wohnung mit Untervermietungserlaubnis","Kommandantenstr. 79,","10117 Berlin, Mitte (Mitte)",1925,2136,3,85,Hochparterre,5 von 10,,Erstbezug nach Sanierung,,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118571211,1-Zi.-Studentenapartment über den Dächern von Berlin. Alles inklusive! (auch rollstuhlgeeignet),"Silbersteinstr. 131,","12051 Berlin, Neukölln (Neukölln)",535,535,1,"22,69",Etagenwohnung,5,2019,Erstbezug,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118424677,Leopoldplatz - helle und freundliche 1 Zimmerwohnung - Laminat - EBK - Wannenbad - ca. 35m² - 581 €,"Luxemburger Str. 33,","13353 Berlin, Wedding (Wedding)",491,581,1,"35,26",Etagenwohnung,1,1905,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118426993,Wohnen am Maybachufer! - Ideale 1 Zimmerwohnung - Naturholzdielen - Herd & Spüle - 30m² - 528 € warm,"Kiehlufer 43,","12059 Berlin, Neukölln (Neukölln)",457,528,1,30,Etagenwohnung,1,1900,Modernisiert,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118436595,Wunderschöne besondere 3 Zimmer Wohnung Nähe Gendarmenmarkt mit Weitblick,"Behrenstraße 15,","10117 Berlin, Mitte (Mitte)",1560,1960,3,105,Etagenwohnung,3 von 5,,Neuwertig,,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118445764,Luxuriöse 5-Raum-Wohnung mit Balkon und Einbauküche in Berlin-Prenzlauer Berg,"Dunckerstrasse 63,","10439 Berlin, Prenzlauer Berg (Prenzlauer Berg)",3450,3725,5,149,Etagenwohnung,4 von 5,2012,Neuwertig,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118411976,Wohnung zur individuellen Gestaltung! Erstbezug nach Renovierung!,"Pohlstraße 45,","10785 Berlin, Tiergarten (Tiergarten)",999,1239,2,"68,13",Erdgeschosswohnung,0,1984,Vollständig renoviert,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118349848,helles und möbliertes Apartment direkt im Trendbezirk Mitte - frei ab 01.07.2020,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)",1205,"1385,76",2,"60,25",Etagenwohnung,4 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118349930,helles und möbliertes Apartment direkt im Trendbezirk Mitte - frei ab 01.07.2020,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)",1205,"1385,76",2,"60,25",,4 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118350673,helles und möbliertes Apartment direkt im Trendbezirk Mitte - frei ab 01.07.2020,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)","1229,32","1377,32",2,"49,19",,1 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118350718,helles und möbliertes Apartment direkt im Trendbezirk Mitte - frei ab 01.07.2020,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)","1229,32","1377,32",2,"49,19",Etagenwohnung,1 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118364294,Exklusives Wohnen im Herzen der Stadt - Traum-Einbauküche und 2 Balkone,"Chausseestraße 37,","10115 Berlin, Mitte (Mitte)",1550,1785,3,"88,56",Etagenwohnung,3,2016,Neuwertig,Fußbodenheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118376771,Helle DG-Wohnung mit 3 Terrassen in Prenzlauer Berg +ERSTBEZUG+,"Lychener Straße 74,","10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1746,1930,3,97,Dachgeschoss,5 von 5,2020,Erstbezug,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118385758,Exklusives Wohnen über den Dächern Berlins - modernes wohnen mit neuer Einbauküche und Dachterrasse,"Chausseestraße 60a,","10115 Berlin, Mitte (Mitte)","1500,24","1785,24",3,"98,7",Etagenwohnung,6 von 7,2016,,Fußbodenheizung,Nach Vereinbarung,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118390593,Helle DG-Wohnung mit Terrasse in Prenzlauer Berg +ERSTBEZUG+,"Lychener Straße 74,","10437 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1782,1970,3,99,Dachgeschoss,5 von 5,2020,Erstbezug,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118391094,Ruhige und schöne 2-Zimmer Altbauwohnung mit Terrasse und Gartenzugang im beliebten Friedrichshain,,"10245 Berlin, Friedrichshain (Friedrichshain)",625,725,2,"54,8",Erdgeschosswohnung,0 von 5,1900,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118410595,wunderschöne 2-Zimmer-Wohnung zwischen Zionskirchplatz u. Rosenthaler Platz,"Fehrbelliner Str. 43,","10119 Berlin, Mitte (Mitte)",990,1140,2,49,Etagenwohnung,2 von 4,1890,Erstbezug nach Sanierung,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118411975,Große Fläche zum Selbergestalten! Frisch renoviert!,"Pohlstraße 45,","10785 Berlin, Tiergarten (Tiergarten)",1099,1363,3,"75,4",Erdgeschosswohnung,0,1984,Vollständig renoviert,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118324896,NEW / Neubau Nähe Checkpoint Charlie - CHARLIE LIVING,"Zimmerstraße 96,","10969 Berlin-Mitte, Mitte (Mitte)","2003,55","2304,90",4,"117,03",Erdgeschosswohnung,0 von 7,2019,Erstbezug,Fußbodenheizung,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118331713,"Erstbezug: Luxuriöse 3-Zimmer-Wohnung mit EBK, Loggia, GYM, Dachterasse und Concierge in Mitte","Voltairestraße 11,","10179 Berlin, Mitte (Mitte)",1989,2459,3,"93,11",Etagenwohnung,2 von 18,2020,Erstbezug,Fußbodenheizung,,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118340231,Ruhige und schöne 2-Zimmer Altbauwohnung im beliebten Friedrichshain,,"10245 Berlin, Friedrichshain (Friedrichshain)",647,747,2,"42,8",Etagenwohnung,1 von 5,1900,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118348221,möbliertes Apartment direkt im Trendbezirk Mitte - Virtuelle Besichtigungstour,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)","1495,04","1700,78",3,"68,58",,2 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118348308,möbliertes Apartment direkt im Trendbezirk Mitte - Virtuelle Besichtigungstour,"Invalidenstrasse 6,","10115 Berlin, Mitte (Mitte)","1495,04","1700,78",3,"68,58",Etagenwohnung,2 von 4,1915,Saniert,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118304119,Im Himmel über Berlin! 3 Zimmer Wohnung (oberste Etage) mit Blick auf den Fernsehturm,"Onckenstr. 18,","12059 Berlin, Neukölln (Neukölln)",1375,1570,3,"76,42",Etagenwohnung,6 von 6,2018,Neuwertig,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118112013,Große sanierte Wohnung für die ganze Familie!!,"Eschersheimer Straße 55,","12051 Berlin, Neukölln (Neukölln)","1661,07","2014,74",4,"117,89",Etagenwohnung,2 von 5,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118112118,Tolle Lage mit Blick über Berlin!!,"Eschersheimer Straße 55,","12051 Berlin, Neukölln (Neukölln)","1406,41",1708,2,"100,53",Etagenwohnung,4 von 5,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118170982,Schöne helle 2-Zimmerwohnung nahe S-Bhf Herrmannstraße,"Silbersteinstraße 96,","12051 Berlin, Neukölln (Neukölln)",711,801,2,51,Etagenwohnung,3 von 4,,Saniert,Zentralheizung,Ja,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118198922,"EINZELBESICHTIGUNG: Erstbezug- 2-Zi., Dachterr.-Traumwhg.! Sonnig, Eichendielen....","Wilhelmshavener Str. 32,","10551 Berlin, Tiergarten (Tiergarten)",1599,1834,2,"96,44",Dachgeschoss,6 von 6,1900,Erstbezug,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118198941,"EINZELBESICHTIGUNG: Sehr chic: 3-Zi. Dachterr.-Traumwhg.! 2 Bäder, sonnig, Eichendielen....","Wilhelmshavener Str. 32,","10551 Berlin, Tiergarten (Tiergarten)",2099,2449,3,"143,13",Dachgeschoss,6 von 6,1900,Erstbezug,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118237108,Möbliertes 2-Zimmer Apartment in der goldenen Mitte am Spittelmarkt,"Wallstraße 19,","10179 Berlin, Mitte (Mitte)",1550,1800,2,"46,64",Etagenwohnung,4 von 7,2020,Erstbezug,Fußbodenheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118245807,FURNISHED FLAT/MÖBLIERTE WOHNUNG Schöne Altbauwohnung mit neuen Möbeln nahe Volkspark Friedrichshain,"Hausburgstraße .,","10249 Berlin, Friedrichshain (Friedrichshain)",950,1150,2,58,Etagenwohnung,1,1900,Modernisiert,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118267413,Quiet 2-room apartment - fully equipped,"Richardstraße 11,","12043 Berlin, Neukölln (Neukölln)",900,1200,2,50,Etagenwohnung,3 von 5,2019,Erstbezug,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118275681,"""Mitte*4-Zimmerwohnung*EBK*2 Balkone*StPl*","Boyenstr. 25,","10115 Berlin, Mitte (Mitte)",2200,2480,4,"145,17",Etagenwohnung,4 von 5,2014,Neuwertig,Fußbodenheizung,,1 Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118281663,nur mit WBS - schöne 2-Zimmer-Wohnung sucht Mieter,"Hussitenstr. 58,","13355 Berlin, Wedding (Wedding)","503,62","724,72",2,"75,32",Erdgeschosswohnung,1,,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118291510,Studentenapartment - Nachmieter gesucht!,"Amrumer Str. 36,","13353 Berlin, Wedding (Wedding)",350,350,1,"24,64",Etagenwohnung,1 von 6,2019,Gepflegt,Zentralheizung,Ja,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118099951,"Willkommen im Studio BII, schöne 1 Zimmer Wohnung in Berlin [komplett möbliert]","Gerichtstraße 65-68,","13347 Berlin, Wedding (Wedding)",635,635,1,"30,5",,3,,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118110986,Großzügig geschnittene Wohnung lädt zum Verweilen ein!!,"Mariendorfer Weg 34,","12051 Berlin, Neukölln (Neukölln)","1871,17","2265,10",4,"131,31",Etagenwohnung,1 von 4,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118111229,Geräumiges Zuhause für die ganze Familie!!,"Mariendorfer Weg 34,","12051 Berlin, Neukölln (Neukölln)","2528,16","3072,24",4,"181,36",Maisonette,1 von 4,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118111407,Mehr Raum für Ihr zu Hause!!,"Mariendorfer Weg 35,","12051 Berlin, Neukölln (Neukölln)","1575,70","1911,67",3,"111,99",Etagenwohnung,1 von 4,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118111524,Tolle Aussicht mit Blick über Berlin!!,"Mariendorfer Weg 35,","12051 Berlin, Neukölln (Neukölln)","1865,21","2265,47",3,"133,42",Maisonette,3 von 4,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118111679,Neues Zuhause mit Blick über Berlin!!,"Mariendorfer Weg 35,","12051 Berlin, Neukölln (Neukölln)","2263,09","2742,22",4,"159,71",Maisonette,4 von 5,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118111883,Erstbezug - Geräumig und großzügig geschnittene Wohnung!,"Eschersheimer Straße 55,","12051 Berlin, Neukölln (Neukölln)","1736,58","2107,38",4,"123,6",Etagenwohnung,2 von 5,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117925430,Erstbezug - Stilvolle 2-Zimmerwohnung mit Balkon und EBK in Berlin Friedrichshain!,"Pauline-Staegemann-Str. 2,","10249 Berlin, Friedrichshain (Friedrichshain)",1580,1810,2,"68,03",Etagenwohnung,9 von 11,2020,Erstbezug,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117927518,Luxury flat in the heart of Berlin Mitte - all inclusive package,"Gipsstrasse 23,","10119 Berlin, Mitte (Mitte)",1200,1500,"1,5",53,Etagenwohnung,3 von 4,,,Gas-Heizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117928448,1 (WG) Zimmer ca.23 QM in einer 3 Zimmer Wohnung zu vermieten. Bitte (durchlesen),"Dolziger 39,","10247 Berlin, Friedrichshain (Friedrichshain)",500,580,1,23,Etagenwohnung,2 von 5,1910,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117979084,"Stilvolle, neuwertige 3-Zimmer-Terrassenwohnung mit Balkon und EBK in berlin","Schinkestraße 4,","12047 berlin, Neukölln (Neukölln)",1500,1720,3,81,Terrassenwohnung,4 von 5,2002,Neuwertig,,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118016378,Exklusive Erdgeschosswohnung mit Terrasse zwischen Stadtschloss u. Oper,"Niederlagstr. 5,","10117 Berlin, Mitte (Mitte)","1400,55","1736,85",2,"67,26",Erdgeschosswohnung,0 von 5,2016,Neuwertig,Fernwärme,,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118040047,4-Zimmer-Wohnung im modernem und stilvollem Ambiente in Berlin Mitte mit Balkon!,"Chausseestraße 58,","10115 Berlin, Mitte (Mitte)","1347,04",1637,4,"84,19",Etagenwohnung,1 von 7,2016,,Fußbodenheizung,Nach Vereinbarung,Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118044683,"Teil-Möbliert | Exklusive, neuwertige 2,5-Zi-Whg Balkon EBK | P'Berg","Rudi-Arndt-Straße 21,","10407 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1450,1649,"2,5",60,Etagenwohnung,2 von 6,2018,Neuwertig,Fußbodenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118050128,Ruhige 3-Zimmer-Maisonette-Wohnung in Berlins Scheunenviertel (Erstbezug),,"10115 Berlin, Mitte (Mitte)","2458,41","2892,25",3,"144,61",Maisonette,5 von 5,1892,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118050136,Ruhige 3-Zimmer-Maisonette-Wohnung in Berlins Scheunenviertel (Erstbezug),,"10115 Berlin, Mitte (Mitte)","2626,84","3090,40",3,"154,52",Maisonette,5 von 5,1892,,Zentralheizung,Nein,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118068838,Möblierte Maisonette-Wohnung Nähe Kollwitzkietz,"Lottumstraße 24,","10119 Berlin, Prenzlauer Berg (Prenzlauer Berg)",1335,1450,"3,5",86,Erdgeschosswohnung,0 von 4,1864,,Etagenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/118085855,Wohnen und/oder Gewerbe im yoo-Berlin an der Spree mitten in Berlin-Mitte!,"Am Zirkus 19,","10117 Berlin, Mitte (Mitte)",4600,5740,3,"226,69",Erdgeschosswohnung,0,2014,Neuwertig,Fernwärme,,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117918915,Exquisite 2-Zimmerwohnung in Friedrichshain mit Balkon und EBK!,"Pauline-Staegemann-Str. 6,","10249 Berlin, Friedrichshain (Friedrichshain)",990,1140,2,"42,1",Etagenwohnung,2 von 9,2020,Erstbezug,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117919823,Erstbezug - Edle 3-Zimmerwohnung mit zwei Bädern und EBK!,"Pauline-Staegemann-Str. 4,","10249 Berlin, Friedrichshain (Friedrichshain)",1695,1985,3,"90,81",Etagenwohnung,2 von 9,2020,Erstbezug,Fußbodenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117924118,Erstbezug - Helle 3-Zimmerwohnung mit Balkon und EBK nahe Alexanderplatz!,"Pauline-Staegemann-Str. 2,","10249 Berlin, Friedrichshain (Friedrichshain)",1490,1750,3,"76,23",Etagenwohnung,2 von 11,2020,Erstbezug,Fußbodenheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117924521,Erstbezug - Elegante 3-Zimmerwohnung mit Balkon und EBK nahe Alexanderplatz!,"Pauline-Staegemann-Str. 2,","10249 Berlin, Friedrichshain (Friedrichshain)",1650,1940,3,"87,5",Etagenwohnung,2 von 5,2020,Erstbezug,Fußbodenheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117916859,Erstbezug - Hochwertig ausgestattete 3-Zimmerwohnung mit Balkon und EBK!,"Pauline-Staegemann-Str. 2,","10249 Berlin, Friedrichshain (Friedrichshain)",1400,1640,3,"72,55",Etagenwohnung,1 von 11,2020,Erstbezug,Fernwärme,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117827040,"Sehr schöne 82 m² 2,5-Zimmer-Wohnung mit Balkon im Berlin Kreuzberg","Solmsstr. 0,","10961 Berlin - Kreuzberg, Kreuzberg (Kreuzberg)",1800,1800,"2,5",82,,,,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117832872,Ebenerdige zentral gelegene 2-Zimmer mit Terrasse in Berlin-Friedrichshain,"Palisadenstraße 42,","10243 Berlin, Friedrichshain (Friedrichshain)",1010,1200,2,"74,01",Erdgeschosswohnung,0 von 6,1997,Gepflegt,Zentralheizung,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117841125,3 Zimmer Loft im sanierten Altbau nahe Mauerpark,"Oderberger Str. 44,","10435 Berlin, Prenzlauer Berg (Prenzlauer Berg)","1929,57","2182,46",3,"142,72",Erdgeschosswohnung,0 von 4,1910,Saniert,Fernwärme,Nach Vereinbarung,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117874436,Helle und gemütliche Wohnung lädt zum Verweilen ein!!,"Mariendorfer Weg 35,","12051 Berlin, Neukölln (Neukölln)","1197,36","1448,73",2,"83,79",Erdgeschosswohnung,0 von 4,1917,Erstbezug,Fernwärme,Nach Vereinbarung,1 Tiefgaragen-Stellplatz
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117875074,Wohnen hoch oben im Herzen von Berlin,"Danziger Straße 38,","10435 Berlin, Prenzlauer Berg (Prenzlauer Berg)",2199,2589,3,"140,13",Dachgeschoss,5 von 5,1873,Gepflegt,Gas-Heizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117900747,"EINZELBESICHTIGUNG: Sehr chic: 3-Zi. Dachterr.-Traumwhg.! 2 Bäder, sonnig, Eichendielen....","Wilhelmshavener Str. 32,","10551 Berlin, Tiergarten (Tiergarten)",2099,2449,3,"143,13",Dachgeschoss,6 von 6,1900,Erstbezug,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117760305,Linked Living NEU in Berlin - Möbliert Wohnen in Mitte,"Michaelkirchstraße 21,","10179 Berlin, Mitte (Mitte)","659,09",789,1,"23,62",Etagenwohnung,3,2018,,Zentralheizung,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117761808,3 Raum Wohnung in Berlin zu vermieten,"Rostocker Str. 25,","10553 Berlin, Tiergarten (Tiergarten)",1195,1475,3,"100,91",Etagenwohnung,2,1892,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117761814,4 Raum Wohnung in Berlin zu vermieten,"Rostocker Str. 25,","10553 Berlin, Tiergarten (Tiergarten)",1115,1405,4,"109,31",Etagenwohnung,0,1892,,,,
01/06/2020,Wohnung mieten,https://www.immobilienscout24.de/expose/117798623,"Schicke, geräumige 2-Zimmer-Wohnung mit Balkon und Abstellraum in Berlin Mitte im modernen Wohnpark!","Chausseestraße 57,","10115 Berlin, Mitte (Mitte)",1035,1230,2,"56,71",Etagenwohnung,1 von 7,2016,,Fußbodenheizung,Nach Vereinbarung,Tiefgaragen-Stellplatz
